,    Order |  ,    Club |  ,    State |  ,    Competition |  ,    Expenditures |  ,    Arrivals |  ,    Income  |  ,    Departures |  ,    Balance |  ,    Season |  , Inflacion + Income |  , Inflacion + Expenditures |  , Inflacion + Balance |  
1157,61,CrystalPalace,England,FirstDivision,4350000.0,18,7930000.0,19,3580000.0,2002,10533824.37,5778327.36,4755497.0
1158,61,DynamoKyiv,Portugal,LigaNOS,8100000.0,29,0.0,25,-8100000.0,2001,0.0,10985351.25,-10985351.25
1159,61,ACPerugia,Italy,SerieA,7500000.0,26,6000000.0,28,-1500000.0,2000,8346085.28,10432606.6,-2086521.32
1160,62,AthleticBilbao,Spain,LaLiga,32900000.0,14,80000000.0,8,47100000.0,2018,81248585.13,33413480.63,47835104.49
1161,62,SSLazio,Italy,SerieA,28250000.0,43,72700000.0,24,44450000.0,2017,74827582.87,29076743.0,45750839.87
1162,62,ShandongLunengTaishan,China,SuperLeague,28990000.0,17,34490000.0,16,5500000.0,2016,35889733.92,30166523.23,5723210.69
1163,62,TigresUANL,Mexico,LigaMXClausura,22250000.0,49,3500000.0,36,-18750000.0,2015,3651168.35,23210998.78,-19559830.43
1164,62,USSassuolo,Italy,SerieA,17800000.0,38,12600000.0,35,-5200000.0,2014,13121849.72,18537216.27,-5415366.55
1165,62,ASSaintÉtienne,France,Ligue1,16600000.0,22,42950000.0,21,26350000.0,2013,45107941.14,17434035.46,27673905.68
1166,62,SVWerderBremen,Germany,Bundesliga,14730000.0,14,13100000.0,17,-1630000.0,2012,14063259.86,15813115.86,-1749856.0
1167,62,ACSiena,Italy,SerieA,14330000.0,82,2430000.0,60,-11900000.0,2011,2680560.75,15807586.65,-13127025.9
1168,62,UdineseCalcio,Italy,SerieA,13550000.0,95,30410000.0,59,16860000.0,2010,34290591.94,15279102.95,19011488.99
1169,62,BurnleyFC,England,PremierLeague,13540000.0,33,90000.0,20,-13450000.0,2009,102416.79,15408036.49,-15305619.7
1170,62,AtalantaBC,Italy,SerieA,15450000.0,43,13900000.0,34,-1550000.0,2008,16079632.71,17872685.28,-1793052.57
1171,62,ACParma,Italy,SerieA,15900000.0,40,4200000.0,32,-11700000.0,2007,5009468.24,18964415.48,-13954947.24
1172,62,WatfordFC,England,PremierLeague,10500000.0,33,13500000.0,23,3000000.0,2006,16412164.38,12765016.74,3647147.64
1173,62,RealZaragoza,Spain,LaLiga,7000000.0,14,14500000.0,14,7500000.0,2005,18027939.65,8703143.28,9324796.37
1174,62,CrystalPalace,England,PremierLeague,5150000.0,17,100000.0,17,-5050000.0,2004,127264.45,6554119.17,-6426854.72
1175,62,PSVEindhoven,Netherlands,Eredivisie,4000000.0,22,0.0,18,-4000000.0,2003,0.0,5193443.61,-5193443.61
1176,62,HamburgerSV,Germany,Bundesliga,4200000.0,12,250000.0,8,-3950000.0,2002,332087.78,5579074.7,-5246986.92
1177,62,VfBStuttgart,Germany,Bundesliga,8050000.0,6,2680000.0,11,-5380000.0,2001,3634659.43,10917540.44,-7296443.17
1178,62,1.FCKaiserslautern,Germany,Bundesliga,7470000.0,12,2300000.0,8,-5170000.0,2000,3199332.69,10390876.18,-7191543.49
1179,63,SportingCP,Portugal,LigaNOS,32700000.0,61,53970000.0,50,21270000.0,2018,54812326.74,33210359.17,21601967.57
1180,63,FeyenoordRotterdam,Netherlands,Eredivisie,26800000.0,23,33300000.0,19,6500000.0,2017,34274532.46,27584308.4,6690224.05
1181,63,TorinoFC,Italy,SerieA,28800000.0,70,26280000.0,53,-2530000.0,2016,27346541.24,29968812.32,-2632676.92
1182,63,HamburgerSV,Germany,Bundesliga,21850000.0,23,13200000.0,20,-8650000.0,2015,13770120.62,22793722.4,-9023601.77
1183,63,FulhamFC,England,Championship,17430000.0,44,17900000.0,42,470000.0,2014,18641357.94,18151892.11,489465.82
1184,63,VillarrealCF,Spain,LaLiga,16000000.0,18,6500000.0,20,-9500000.0,2013,6826580.15,16803889.6,-9977309.45
1185,63,ClubeAtléticoMineiro,Brazil,SérieA,14510000.0,44,2000000.0,39,-12510000.0,2012,2147062.57,15576938.98,-13429876.4
1186,63,BesiktasJK,Turkey,SüperLig,13950000.0,30,1270000.0,26,-12680000.0,2011,1400951.5,15388404.31,-13987452.81
1187,63,SportClubCorinthiansPaulista,Brazil,SérieA,13430000.0,59,17670000.0,60,4240000.0,2010,19924852.34,15143789.86,4781062.47
1188,63,BlackburnRovers,England,PremierLeague,13280000.0,39,36650000.0,35,23370000.0,2009,41706391.23,15112165.77,26594225.46
1189,63,ACParma,Italy,SerieB,15370000.0,40,28900000.0,35,13530000.0,2008,33431754.34,17780140.63,15651613.71
1190,63,RangersFC,Scotland,Premiership,15780000.0,25,14000000.0,19,-1780000.0,2007,16698227.46,18821287.81,-2123060.35
1191,63,BorussiaMönchengladbach,Germany,Bundesliga,10350000.0,13,500000.0,11,-9850000.0,2006,607857.94,12582659.35,-11974801.41
1192,63,RCLens,France,Ligue1,7000000.0,18,6500000.0,20,-500000.0,2005,8081490.19,8703143.28,-621653.09
1193,63,RCLens,France,Ligue1,5000000.0,22,13000000.0,21,8000000.0,2004,16544378.49,6363222.5,10181156.0
1194,63,CDCruzAzul,Mexico,LigaMXClausura,3950000.0,12,2800000.0,12,-1150000.0,2003,3635410.53,5128525.57,-1493115.04
1195,63,ZenitSt.Petersburg,Russia,PremierLiga,4180000.0,11,0.0,10,-4180000.0,2002,0.0,5552507.67,-5552507.67
1196,63,CeltadeVigo,Spain,LaLiga,8000000.0,16,11120000.0,16,3120000.0,2001,15081124.18,10849729.63,4231394.55
1197,63,WimbledonFC,England,FirstDivision,7000000.0,22,26570000.0,23,19570000.0,2000,36959247.66,9737099.5,27222148.16
1198,64,DynamoKyiv,Ukraine,PremierLiga,32560000.0,45,72000000.0,36,39440000.0,2018,73123726.61,33068174.15,40055552.47
1199,64,OGCNice,France,Ligue1,26300000.0,20,27500000.0,21,1200000.0,2017,28304794.07,27069675.79,1235118.29
1200,64,OlympiqueLyon,France,Ligue1,28600000.0,17,27300000.0,13,-1300000.0,2016,28407936.68,29760695.57,-1352758.89
1201,64,SwanseaCity,England,PremierLeague,21810000.0,24,16810000.0,25,-5010000.0,2015,17536039.98,22751994.76,-5226386.69
1202,64,InterMilan,Italy,SerieA,16950000.0,88,23500000.0,58,6550000.0,2014,24473291.15,17652012.12,6821279.02
1203,64,WestBromwichAlbion,England,PremierLeague,15700000.0,16,11400000.0,21,-4300000.0,2013,11972771.34,16488816.67,-4516045.33
1204,64,RealSociedad,Spain,LaLiga,14000000.0,9,500000.0,8,-13500000.0,2012,536765.64,15029438.02,-14492672.38
1205,64,DniproDnipropetrovsk,Ukraine,PremierLiga,13940000.0,20,2500000.0,21,-11440000.0,2011,2757778.55,15377373.2,-12619594.65
1206,64,FCTwenteEnschede,Netherlands,Eredivisie,13400000.0,26,14480000.0,24,1080000.0,2010,16327779.39,15109961.59,1217817.8
1207,64,SVWerderBremen,Germany,Bundesliga,13000000.0,21,32380000.0,16,19380000.0,2009,36847283.71,14793535.77,22053747.94
1208,64,UDAlmería,Spain,LaLiga,14500000.0,16,8000000.0,10,-6500000.0,2008,9254464.87,16773717.58,-7519252.71
1209,64,CSKAMoscow,Russia,PremierLiga,15130000.0,11,5550000.0,8,-9580000.0,2007,6619654.46,18046012.96,-11426358.51
1210,64,UdineseCalcio,Italy,SerieA,10300000.0,46,11930000.0,34,1630000.0,2006,14503490.44,12521873.56,1981616.88
1211,64,SheffieldUnited,England,Championship,6830000.0,52,1980000.0,43,-4850000.0,2005,2461746.24,8491781.23,-6030034.99
1212,64,DeportivodeLaCoruña,Spain,LaLiga,5000000.0,16,2200000.0,15,-2800000.0,2004,2799817.9,6363222.5,-3563404.6
1213,64,KashiwaReysol,Japan,J2League,3900000.0,12,0.0,8,-3900000.0,2003,0.0,5063607.52,-5063607.52
1214,64,FCBasel1893,Switzerland,SuperLeague,4100000.0,14,0.0,10,-4100000.0,2002,0.0,5446239.58,-5446239.58
1215,64,CoventryCity,England,FirstDivision,7900000.0,12,32000000.0,19,24100000.0,2001,43398918.51,10714108.01,32684810.5
1216,64,WestBromwichAlbion,England,FirstDivision,6980000.0,11,560000.0,13,-6420000.0,2000,778967.96,9709279.21,-8930311.25
1217,65,BorussiaMönchengladbach,Germany,Bundesliga,32550000.0,13,32950000.0,10,400000.0,2018,33464261.0,33058018.07,406242.93
1218,65,CeltadeVigo,Spain,LaLiga,25800000.0,22,13200000.0,21,-12600000.0,2017,13586301.15,26555043.17,-12968742.01
1219,65,ACMilan,Italy,SerieA,28000000.0,53,20450000.0,34,-7550000.0,2016,21279937.91,29136345.31,-7856407.4
1220,65,OlympiacosPiraeus,Greece,SuperLeague,20520000.0,70,4880000.0,49,-15640000.0,2015,5090771.87,21406278.42,-16315506.56
1221,65,ShanghaiSIPG,China,SuperLeague,16120000.0,11,250000.0,10,-15870000.0,2014,260354.16,16787636.31,-16527282.15
1222,65,AthleticBilbao,Spain,LaLiga,15400000.0,17,0.0,11,-15400000.0,2013,0.0,16173743.74,-16173743.74
1223,65,SevillaFC,Spain,LaLiga,14000000.0,24,12200000.0,16,-1800000.0,2012,13097081.71,15029438.02,-1932356.32
1224,65,HamburgerSV,Germany,Bundesliga,13900000.0,24,17350000.0,18,3450000.0,2011,19138983.14,15333248.74,3805734.4
1225,65,BesiktasJK,Turkey,SüperLig,13100000.0,34,3200000.0,30,-9900000.0,2010,3608349.04,14771678.87,-11163329.83
1226,65,Ajax ,Netherlands,Eredivisie,12300000.0,16,13140000.0,15,840000.0,2009,14952850.77,13996960.77,955890.0
1227,65,LeMansUnionClub72,France,Ligue1,14300000.0,14,22600000.0,16,8300000.0,2008,26143863.26,16542355.95,9601507.3
1228,65,Bayer04Leverkusen,Germany,Bundesliga,14600000.0,11,7420000.0,13,-7180000.0,2007,8850060.56,17413865.78,-8563805.23
1229,65,VfLWolfsburg,Germany,Bundesliga,10200000.0,14,1120000.0,11,-9080000.0,2006,1361601.79,12400301.97,-11038700.19
1230,65,Manisaspor,Turkey,SüperLig,6800000.0,20,0.0,28,-6800000.0,2005,0.0,8454482.04,-8454482.04
1231,65,ClubAtléticoBocaJuniors,Argentina,TorneoFinal,4840000.0,39,29010000.0,32,24170000.0,2004,36919416.93,6159599.38,30759817.55
1232,65,TianjinTeda,China,SuperLeague,3740000.0,8,0.0,5,-3740000.0,2003,0.0,4855869.78,-4855869.78
1233,65,BorussiaMönchengladbach,Germany,Bundesliga,3950000.0,7,635000.0,12,-3320000.0,2002,843502.96,5246986.92,-4410125.71
1234,65,CruzeiroEsporteClube,Brazil,SérieA,7000000.0,25,33000000.0,22,26000000.0,2001,44755134.72,9493513.42,35261621.29
1235,65,BradfordCity,England,PremierLeague,6610000.0,15,8280000.0,20,1670000.0,2000,11517597.69,9194603.95,2322993.74
1236,66,TSG1899Hoffenheim,Germany,Bundesliga,32000000.0,25,6120000.0,19,-25880000.0,2018,6215516.76,32499434.05,-26283917.29
1237,66,PSVEindhoven,Netherlands,Eredivisie,25400000.0,18,43850000.0,15,18450000.0,2017,45133280.73,26143337.07,18989943.66
1238,66,TianjinTeda,China,SuperLeague,27780000.0,20,685000.0,19,-27090000.0,2016,712799.88,28907416.88,-28189414.09
1239,66,ASSaintÉtienne,France,Ligue1,20300000.0,22,23200000.0,16,2900000.0,2015,24202030.19,21176776.41,3025253.77
1240,66,CruzeiroEsporteClube,Brazil,SérieA,16020000.0,46,58600000.0,36,42580000.0,2014,61027015.37,16683494.65,44343520.72
1241,66,BeijingGuoan,China,SuperLeague,15340000.0,31,2860000.0,31,-12470000.0,2013,3003695.27,16110729.15,-13096531.45
1242,66,CardiffCity,England,Championship,13080000.0,28,1540000.0,26,-11550000.0,2012,1653238.18,14041789.24,-12399286.37
1243,66,SãoPauloFutebolClube,Brazil,SérieA,13800000.0,43,2410000.0,47,-11390000.0,2011,2658498.52,15222937.6,-12564439.08
1244,66,VfBStuttgart,Germany,Bundesliga,13100000.0,14,20500000.0,17,7400000.0,2010,23115986.02,14771678.87,8344307.15
1245,66,GetafeCF,Spain,LaLiga,12250000.0,13,11400000.0,14,-850000.0,2009,12972792.91,13940062.55,-967269.65
1246,66,RCDEspanyolBarcelona,Spain,LaLiga,14300000.0,13,18600000.0,13,4300000.0,2008,21516630.82,16542355.95,4974274.87
1247,66,GenoaCFC,Italy,SerieA,14550000.0,33,7560000.0,32,-6990000.0,2007,9017042.83,17354229.26,-8337186.43
1248,66,DerbyCounty,England,Championship,9970000.0,33,1880000.0,28,-8090000.0,2006,2285545.85,12120687.32,-9835141.47
1249,66,RSCAnderlecht,Belgium,JupilerProLeague,6800000.0,21,5100000.0,19,-1710000.0,2005,6340861.53,8454482.04,-2126053.57
1250,66,FCSchalke04,Germany,Bundesliga,4650000.0,14,50000.0,13,-4600000.0,2004,63632.22,5917796.92,-5854164.7
1251,66,WiganAthletic,England,FirstDivision,3600000.0,16,1500000.0,9,-2100000.0,2003,1947541.35,4674099.25,-2726557.9
1252,66,OlympiqueLyon,France,Ligue1,3900000.0,8,700000.0,7,-3200000.0,2002,929845.78,5180569.36,-4250723.58
1253,66,GalatasaraySK,Turkey,SüperLig,6850000.0,28,21000000.0,33,14150000.0,2001,28480540.27,9290080.99,19190459.28
1254,66,SVWerderBremen,Germany,Bundesliga,6350000.0,10,1890000.0,9,-4460000.0,2000,2629016.86,8832940.26,-6203923.39
1255,67,Bayer04Leverkusen,Germany,Bundesliga,31500000.0,12,45000000.0,9,13500000.0,2018,45702329.13,31991630.39,13710698.74
1256,67,DynamoKyiv,Portugal,LigaNOS,24890000.0,50,70200000.0,35,45310000.0,2017,72254419.78,25618411.8,46636007.98
1257,67,ShenzhenFC,China,LeagueOne,27230000.0,16,0.0,14,-27230000.0,2016,0.0,28335095.81,-28335095.81
1258,67,PSVEindhoven,Netherlands,Eredivisie,20300000.0,15,57500000.0,14,37210000.0,2015,59983479.99,21176776.41,38817135.48
1259,67,SociedadeEsportivaPalmeiras,Brazil,SérieA,15680000.0,60,2000000.0,55,-13680000.0,2014,2082833.29,16329412.99,-14246579.7
1260,67,StadeRennaisFC,France,Ligue1,15050000.0,27,16600000.0,25,1550000.0,2013,17434035.46,15806158.65,1627876.8
1261,67,GranadaCF,Spain,LaLiga,13070000.0,59,7250000.0,49,-5820000.0,2012,7783101.83,14031053.93,-6247952.09
1262,67,ClubBruggeKV,Belgium,JupilerProLeague,13750000.0,27,14100000.0,16,350000.0,2011,15553871.03,15167782.03,386089.0
1263,67,SportingCP,Portugal,LigaNOS,12800000.0,48,22300000.0,32,9500000.0,2010,25145682.35,14433396.15,10712286.2
1264,67,BoltonWanderers,England,PremierLeague,12000000.0,25,2000000.0,17,-10000000.0,2009,2275928.58,13655571.48,-11379642.9
1265,67,StadeRennaisFC,France,Ligue1,14000000.0,25,11950000.0,15,-2050000.0,2008,13823856.9,16195313.52,-2371456.62
1266,67,ClubAtléticoBocaJuniors,Argentina,TorneoFinal,14180000.0,35,27180000.0,34,13000000.0,2007,32418415.89,16912918.96,15505496.93
1267,67,CSKAMoscow,Russia,PremierLiga,9650000.0,9,4950000.0,10,-4700000.0,2006,6017793.6,11731658.24,-5713864.63
1268,67,PSVEindhoven,Netherlands,Eredivisie,6750000.0,29,15630000.0,21,8880000.0,2005,19432875.64,8392316.73,11040558.9
1269,67,ZenitSt.Petersburg,Russia,PremierLiga,4650000.0,11,335000.0,13,-4320000.0,2004,426335.91,5917796.92,-5497824.24
1270,67,1.FCKaiserslautern,Germany,Bundesliga,3520000.0,15,0.0,11,-3520000.0,2003,0.0,4570230.38,-4570230.38
1271,67,LOSCLille,France,Ligue1,3800000.0,15,15030000.0,14,11230000.0,2002,19965117.31,5047734.25,14917383.06
1272,67,RCLens,France,Ligue1,6850000.0,26,0.0,19,-6850000.0,2001,0.0,9290080.99,-9290080.99
1273,67,ClubedeRegatasdoFlamengo,Brazil,SérieA,6250000.0,13,1700000.0,14,-4550000.0,2000,2364724.16,8693838.84,-6329114.67
1274,68,RSCAnderlecht,Belgium,JupilerProLeague,30500000.0,41,17550000.0,28,-12950000.0,2018,17823908.36,30976023.08,-13152114.72
1275,68,WolverhamptonWanderers,England,Championship,24610000.0,37,6320000.0,39,-18290000.0,2017,6504956.31,25330217.53,-18825261.22
1276,68,SociedadeEsportivaPalmeiras,Brazil,SérieA,27000000.0,63,34820000.0,64,7820000.0,2016,36233126.56,28095761.55,8137365.01
1277,68,AtalantaBC,Italy,SerieA,20100000.0,115,37950000.0,78,17850000.0,2015,39589096.79,20968138.22,18620958.57
1278,68,StadeRennaisFC,France,Ligue1,15140000.0,30,20500000.0,21,5370000.0,2014,21349041.21,15767048.0,5592407.38
1279,68,TorontoFC,United States,StatesMLS,14700000.0,26,0.0,29,-14700000.0,2013,0.0,15438573.57,-15438573.57
1280,68,DynamoKyiv,Portugal,LigaNOS,13070000.0,31,73840000.0,26,60770000.0,2012,79269550.26,14031053.93,65238496.33
1281,68,FCToulouse,France,Ligue1,13340000.0,11,4800000.0,12,-8540000.0,2011,5294934.82,14715506.35,-9420571.53
1282,68,CelticFC,Scotland,Premiership,12180000.0,32,20590000.0,32,8410000.0,2010,23217470.83,13734278.52,9483192.31
1283,68,ArsenalFC,England,PremierLeague,12000000.0,23,47700000.0,17,35700000.0,2009,54280896.64,13655571.48,40625325.16
1284,68,BorussiaDortmund,Germany,Bundesliga,13750000.0,16,12300000.0,19,-1450000.0,2008,14228739.74,15906111.49,-1677371.76
1285,68,CFAmérica,Mexico,LigaMXClausura,14000000.0,19,480000.0,18,-13520000.0,2007,572510.66,16698227.46,-16125716.81
1286,68,Bayer04Leverkusen,Germany,Bundesliga,9280000.0,10,17550000.0,6,8270000.0,2006,21335813.69,11281843.36,10053970.33
1287,68,FulhamFC,England,PremierLeague,6550000.0,27,4630000.0,27,-1930000.0,2005,5756507.63,8143655.5,-2399580.93
1288,68,FKMoskau,Russia,PremierLiga,4280000.0,17,325000.0,12,-3950000.0,2004,413609.46,5446918.46,-5026945.77
1289,68,SevillaFC,Spain,LaLiga,3500000.0,14,20000000.0,12,16500000.0,2003,25967218.07,4544263.16,21422954.9
1290,68,Trabzonspor,Turkey,SüperLig,3600000.0,23,1200000.0,20,-2400000.0,2002,1594021.34,4782064.03,-3188042.68
1291,68,PortsmouthFC,England,FirstDivision,6780000.0,23,9000000.0,19,2230000.0,2001,12205945.83,9195145.86,3024362.13
1292,68,UDLasPalmas,Spain,LaLiga,5700000.0,14,0.0,11,-5700000.0,2000,0.0,7928781.02,-7928781.02
1293,69,DalianYifang,China,SuperLeague,30250000.0,17,1970000.0,17,-28280000.0,2018,2000746.41,30722121.25,-28721374.84
1294,69,TorinoFC,Italy,SerieA,24130000.0,70,76800000.0,43,52670000.0,2017,79047570.35,24836170.22,54211400.14
1295,69,NorwichCity,England,Championship,26450000.0,16,36700000.0,17,10250000.0,2016,38189424.03,27523440.48,10665983.55
1296,69,BorussiaDortmund,Germany,Bundesliga,20000000.0,14,42550000.0,16,22550000.0,2015,44387775.19,20863819.13,23523956.06
1297,69,ACParma,Italy,SerieA,15070000.0,309,17800000.0,217,2730000.0,2014,18537216.27,15694148.83,2843067.44
1298,69,CelticFC,Scotland,Premiership,14410000.0,22,27200000.0,20,12790000.0,2013,28566612.31,15134003.07,13432609.25
1299,69,AlAinFC,UnitedArabEmirates,UAEGulfLeague,12800000.0,10,0.0,16,-12800000.0,2012,0.0,13741200.48,-13741200.48
1300,69,Ajax ,Netherlands,Eredivisie,13280000.0,15,13630000.0,15,350000.0,2011,15035408.66,14649319.66,386089.0
1301,69,Gaziantepspor,Turkey,SüperLig,12050000.0,21,20000.0,18,-12030000.0,2010,22552.18,13587689.34,-13565137.16
1302,69,RubinKazan,Russia,PremierLiga,11750000.0,15,0.0,14,-11750000.0,2009,0.0,13371080.41,-13371080.41
1303,69,DynamoKyiv,Ukraine,PremierLiga,13600000.0,28,3050000.0,20,-10550000.0,2008,3528264.73,15732590.28,-12204325.55
1304,69,FeyenoordRotterdam,Netherlands,Eredivisie,14000000.0,27,19000000.0,25,5000000.0,2007,22661880.13,16698227.46,5963652.67
1305,69,Ajax ,Netherlands,Eredivisie,9250000.0,23,7630000.0,20,-1630000.0,2006,9275912.16,11245371.89,-1981616.88
1306,69,KashiwaReysol,Japan,J2League,6500000.0,24,0.0,20,-6500000.0,2005,0.0,8081490.19,-8081490.19
1307,69,StadeRennaisFC,France,Ligue1,4200000.0,19,13000000.0,17,8800000.0,2004,16544378.49,5345106.9,11199271.6
1308,69,RealZaragoza,Spain,LaLiga,3500000.0,11,0.0,12,-3500000.0,2003,0.0,4544263.16,-4544263.16
1309,69,CSKAMoscow,Russia,PremierLiga,3500000.0,8,0.0,11,-3500000.0,2002,0.0,4649228.91,-4649228.91
1310,69,CardiffCity,Wales,Wales,6700000.0,13,0.0,7,-6700000.0,2001,0.0,9086648.56,-9086648.56
1311,69,PortsmouthFC,England,FirstDivision,5680000.0,18,885000.0,15,-4790000.0,2000,1231047.58,7900960.73,-6662958.08
1312,70,WatfordFC,England,PremierLeague,30100000.0,32,51840000.0,23,21740000.0,2018,52649083.16,30569780.15,22079303.01
1313,70,BeneventoCalcio,Italy,SerieA,23080000.0,45,3980000.0,49,-19100000.0,2017,4096475.65,23755441.72,-19658966.06
1314,70,DeportivoGuadalajara,Mexico,LigaMXClausura,26100000.0,32,0.0,28,-26100000.0,2016,0.0,27159236.16,-27159236.16
1315,70,UdineseCalcio,Italy,SerieA,19170000.0,97,74120000.0,63,54950000.0,2015,77321313.68,19997970.63,57323343.05
1316,70,HerthaBSC,Germany,Bundesliga,14500000.0,16,19450000.0,12,4950000.0,2014,20255553.74,15100541.35,5155012.39
1317,70,PSVEindhoven,Netherlands,Eredivisie,14300000.0,16,44830000.0,17,30530000.0,2013,47082398.16,15018476.33,32063921.84
1318,70,ClubBruggeKV,Belgium,JupilerProLeague,12600000.0,23,3780000.0,18,-8820000.0,2012,4057948.27,13526494.22,-9468545.95
1319,70,SwanseaCity,England,PremierLeague,12850000.0,23,455000.0,22,-12400000.0,2011,501915.7,14174981.75,-13678581.61
1320,70,WiganAthletic,England,PremierLeague,11400000.0,26,3400000.0,21,-8000000.0,2010,3833870.85,12854743.44,-9020872.59
1321,70,AtalantaBC,Italy,SerieA,11500000.0,48,21820000.0,35,10320000.0,2009,24830380.81,13086589.34,11743791.47
1322,70,RubinKazan,Russia,PremierLiga,13050000.0,16,1200000.0,15,-11850000.0,2008,1388169.73,15096345.82,-13708176.09
1323,70,GalatasaraySK,Turkey,SüperLig,14000000.0,33,3100000.0,23,-10900000.0,2007,3697464.65,16698227.46,-13000762.81
1324,70,ReadingFC,England,PremierLeague,9230000.0,29,0.0,19,-9230000.0,2006,0.0,11221057.57,-11221057.57
1325,70,CrystalPalace,England,Championship,6450000.0,12,3300000.0,12,-3150000.0,2005,4102910.4,8019324.88,-3916414.48
1326,70,LeedsUnited,England,Championship,4030000.0,40,27700000.0,42,23680000.0,2004,35252252.64,5128757.33,30136221.75
1327,70,ACFFiorentina,Italy,SerieB,3300000.0,37,0.0,22,-3300000.0,2003,0.0,4284590.98,-4284590.98
1328,70,AEKAthens,Greece,SuperLeague,3500000.0,20,0.0,16,-3500000.0,2002,0.0,4649228.91,-4649228.91
1329,70,1.FCKöln,Germany,Bundesliga,6100000.0,8,125000.0,8,-5980000.0,2001,169527.03,8272918.84,-8110172.9
1330,70,WolverhamptonWanderers,England,FirstDivision,5450000.0,18,0.0,13,-5450000.0,2000,0.0,7581027.47,-7581027.47
1331,71,1.FSVMainz05,Germany,Bundesliga,30000000.0,22,55600000.0,13,25600000.0,2018,56467766.66,30468219.42,25999547.24
1332,71,RacingClub,Argentina,PrimeraDivisión,22680000.0,32,25170000.0,29,2490000.0,2017,25906606.07,23343735.62,2562870.45
1333,71,GenoaCFC,Italy,SerieA,26000000.0,81,50300000.0,60,24300000.0,2016,52341363.18,27055177.79,25286185.39
1334,71,OlympiqueMarseille,France,Ligue1,19150000.0,30,54450000.0,25,35300000.0,2015,56801747.57,19977106.81,36824640.76
1335,71,BesiktasJK,Turkey,SüperLig,14450000.0,31,1340000.0,27,-13120000.0,2014,1395498.3,15048470.51,-13663386.38
1336,71,1.FSVMainz05,Germany,Bundesliga,14200000.0,16,11550000.0,14,-2650000.0,2013,12130307.8,14913452.02,-2783144.21
1337,71,HSCMontpellier,France,Ligue1,12500000.0,13,20000000.0,6,7500000.0,2012,21470625.75,13419141.09,8051484.65
1338,71,FluminenseFootballClub,Brazil,SérieA,12670000.0,41,13550000.0,43,880000.0,2011,14947159.74,13976421.7,970738.05
1339,71,RCDEspanyolBarcelona,Spain,LaLiga,11250000.0,22,24500000.0,21,13250000.0,2010,27626422.31,12685602.08,14940820.23
1340,71,1.FCKöln,Germany,Bundesliga,11500000.0,14,900000.0,11,-10600000.0,2009,1024167.86,13086589.34,-12062421.48
